Numero da loja,Numero do produto,Mes da venda,Ano da venda,Quantidade vendida
45,50,8,2022,13
46,1,8,2022,21
46,2,8,2022,11
46,3,8,2022,16
46,4,8,2022,39
46,5,8,2022,49
46,6,8,2022,46
46,7,8,2022,20
46,8,8,2022,50
46,9,8,2022,36
46,10,8,2022,48
46,11,8,2022,14
46,12,8,2022,13
46,13,8,2022,42
46,14,8,2022,18
46,15,8,2022,3
46,16,8,2022,0
46,17,8,2022,35
46,18,8,2022,6
46,19,8,2022,21
46,20,8,2022,49
46,21,8,2022,20
46,22,8,2022,40
46,23,8,2022,19
46,24,8,2022,45
46,25,8,2022,23
46,26,8,2022,12
46,27,8,2022,32
46,28,8,2022,29
46,29,8,2022,19
46,30,8,2022,34
46,31,8,2022,4
46,32,8,2022,24
46,33,8,2022,5
46,34,8,2022,30
46,35,8,2022,19
46,36,8,2022,36
46,37,8,2022,26
46,38,8,2022,38
46,39,8,2022,48
46,40,8,2022,13
46,41,8,2022,7
46,42,8,2022,48
46,43,8,2022,33
46,44,8,2022,25
46,45,8,2022,1
46,46,8,2022,46
46,47,8,2022,10
46,48,8,2022,37
46,49,8,2022,16
46,50,8,2022,47
47,1,8,2022,35
47,2,8,2022,23
47,3,8,2022,8
47,4,8,2022,18
47,5,8,2022,46
47,6,8,2022,1
47,7,8,2022,34
47,8,8,2022,19
47,9,8,2022,27
47,10,8,2022,3
47,11,8,2022,25
47,12,8,2022,3
47,13,8,2022,36
47,14,8,2022,27
47,15,8,2022,7
47,16,8,2022,6
47,17,8,2022,7
47,18,8,2022,8
47,19,8,2022,1
47,20,8,2022,50
47,21,8,2022,23
47,22,8,2022,40
47,23,8,2022,18
47,24,8,2022,28
47,25,8,2022,0
47,26,8,2022,28
47,27,8,2022,35
47,28,8,2022,26
47,29,8,2022,35
47,30,8,2022,43
47,31,8,2022,20
47,32,8,2022,4
47,33,8,2022,14
47,34,8,2022,32
47,35,8,2022,45
47,36,8,2022,20
47,37,8,2022,31
47,38,8,2022,50
47,39,8,2022,47
47,40,8,2022,48
47,41,8,2022,11
47,42,8,2022,10
47,43,8,2022,49
47,44,8,2022,49
47,45,8,2022,16
47,46,8,2022,11
47,47,8,2022,46
47,48,8,2022,45
47,49,8,2022,35
47,50,8,2022,5
48,1,8,2022,32
48,2,8,2022,18
48,3,8,2022,21
48,4,8,2022,40
48,5,8,2022,1
48,6,8,2022,19
48,7,8,2022,0
48,8,8,2022,3
48,9,8,2022,37
48,10,8,2022,22
48,11,8,2022,43
48,12,8,2022,7
48,13,8,2022,44
48,14,8,2022,10
48,15,8,2022,3
48,16,8,2022,14
48,17,8,2022,9
48,18,8,2022,15
48,19,8,2022,50
48,20,8,2022,33
48,21,8,2022,5
48,22,8,2022,0
48,23,8,2022,41
48,24,8,2022,31
48,25,8,2022,0
48,26,8,2022,17
48,27,8,2022,25
48,28,8,2022,30
48,29,8,2022,30
48,30,8,2022,50
48,31,8,2022,24
48,32,8,2022,15
48,33,8,2022,28
48,34,8,2022,8
48,35,8,2022,9
48,36,8,2022,19
48,37,8,2022,35
48,38,8,2022,11
48,39,8,2022,37
48,40,8,2022,34
48,41,8,2022,42
48,42,8,2022,45
48,43,8,2022,18
48,44,8,2022,49
48,45,8,2022,3
48,46,8,2022,9
48,47,8,2022,31
48,48,8,2022,5
48,49,8,2022,36
48,50,8,2022,2
49,1,8,2022,34
49,2,8,2022,29
49,3,8,2022,14
49,4,8,2022,2
49,5,8,2022,46
49,6,8,2022,2
49,7,8,2022,1
49,8,8,2022,18
49,9,8,2022,5
49,10,8,2022,1
49,11,8,2022,4
49,12,8,2022,31
49,13,8,2022,16
49,14,8,2022,19
49,15,8,2022,39
49,16,8,2022,46
49,17,8,2022,24
49,18,8,2022,13
49,19,8,2022,50
49,20,8,2022,1
49,21,8,2022,18
49,22,8,2022,44
49,23,8,2022,2
49,24,8,2022,21
49,25,8,2022,41
49,26,8,2022,30
49,27,8,2022,5
49,28,8,2022,33
49,29,8,2022,49
49,30,8,2022,41
49,31,8,2022,3
49,32,8,2022,24
49,33,8,2022,22
49,34,8,2022,30
49,35,8,2022,13
49,36,8,2022,43
49,37,8,2022,50
49,38,8,2022,30
49,39,8,2022,13
49,40,8,2022,6
49,41,8,2022,19
49,42,8,2022,27
49,43,8,2022,15
49,44,8,2022,12
49,45,8,2022,4
49,46,8,2022,11
49,47,8,2022,1
49,48,8,2022,31
49,49,8,2022,21
49,50,8,2022,29
50,1,8,2022,33
50,2,8,2022,31
50,3,8,2022,35
50,4,8,2022,13
50,5,8,2022,26
50,6,8,2022,9
50,7,8,2022,49
50,8,8,2022,34
50,9,8,2022,33
50,10,8,2022,17
50,11,8,2022,31
50,12,8,2022,12
50,13,8,2022,1
50,14,8,2022,38
50,15,8,2022,3
50,16,8,2022,50
50,17,8,2022,27
50,18,8,2022,27
50,19,8,2022,48
50,20,8,2022,24
50,21,8,2022,33
50,22,8,2022,38
50,23,8,2022,49
50,24,8,2022,49
50,25,8,2022,26
50,26,8,2022,48
50,27,8,2022,33
50,28,8,2022,44
50,29,8,2022,29
50,30,8,2022,9
50,31,8,2022,12
50,32,8,2022,24
50,33,8,2022,43
50,34,8,2022,5
50,35,8,2022,46
50,36,8,2022,22
50,37,8,2022,30
50,38,8,2022,0
50,39,8,2022,49
50,40,8,2022,45
50,41,8,2022,20
50,42,8,2022,49
50,43,8,2022,30
50,44,8,2022,4
50,45,8,2022,18
50,46,8,2022,6
50,47,8,2022,46
50,48,8,2022,43
50,49,8,2022,50
50,50,8,2022,50
1,1,9,2022,28
1,2,9,2022,12
1,3,9,2022,10
1,4,9,2022,3
1,5,9,2022,21
1,6,9,2022,30
1,7,9,2022,33
1,8,9,2022,42
1,9,9,2022,39
1,10,9,2022,40
1,11,9,2022,30
1,12,9,2022,16
1,13,9,2022,26
1,14,9,2022,10
1,15,9,2022,16
1,16,9,2022,44
1,17,9,2022,3
1,18,9,2022,28
1,19,9,2022,26
1,20,9,2022,40
1,21,9,2022,9
1,22,9,2022,29
1,23,9,2022,45
1,24,9,2022,19
1,25,9,2022,42
1,26,9,2022,11
1,27,9,2022,14
1,28,9,2022,22
1,29,9,2022,45
1,30,9,2022,15
1,31,9,2022,26
1,32,9,2022,50
1,33,9,2022,30
1,34,9,2022,38
1,35,9,2022,50
1,36,9,2022,19
1,37,9,2022,29
1,38,9,2022,12
1,39,9,2022,32
1,40,9,2022,33
1,41,9,2022,39
1,42,9,2022,44
1,43,9,2022,43
1,44,9,2022,40
1,45,9,2022,11
1,46,9,2022,13
1,47,9,2022,19
1,48,9,2022,16
1,49,9,2022,48
1,50,9,2022,10
2,1,9,2022,42
2,2,9,2022,37
2,3,9,2022,44
2,4,9,2022,33
2,5,9,2022,0
2,6,9,2022,14
2,7,9,2022,20
2,8,9,2022,6
2,9,9,2022,15
2,10,9,2022,49
2,11,9,2022,19
2,12,9,2022,48
2,13,9,2022,27
2,14,9,2022,25
2,15,9,2022,36
2,16,9,2022,27
2,17,9,2022,39
2,18,9,2022,25
2,19,9,2022,31
2,20,9,2022,39
2,21,9,2022,45
2,22,9,2022,34
2,23,9,2022,25
2,24,9,2022,25
2,25,9,2022,2
2,26,9,2022,16
2,27,9,2022,49
2,28,9,2022,1
2,29,9,2022,12
2,30,9,2022,13
2,31,9,2022,29
2,32,9,2022,47
2,33,9,2022,31
2,34,9,2022,23
2,35,9,2022,44
2,36,9,2022,42
2,37,9,2022,46
2,38,9,2022,18
2,39,9,2022,20
2,40,9,2022,32
2,41,9,2022,19
2,42,9,2022,29
2,43,9,2022,41
2,44,9,2022,41
2,45,9,2022,6
2,46,9,2022,32
2,47,9,2022,26
2,48,9,2022,27
2,49,9,2022,41
2,50,9,2022,38
3,1,9,2022,16
3,2,9,2022,29
3,3,9,2022,36
3,4,9,2022,45
3,5,9,2022,3
3,6,9,2022,44
3,7,9,2022,5
3,8,9,2022,22
3,9,9,2022,38
3,10,9,2022,31
3,11,9,2022,11
3,12,9,2022,22
3,13,9,2022,14
3,14,9,2022,38
3,15,9,2022,8
3,16,9,2022,17
3,17,9,2022,46
3,18,9,2022,24
3,19,9,2022,37
3,20,9,2022,39
3,21,9,2022,26
3,22,9,2022,15
3,23,9,2022,18
3,24,9,2022,18
3,25,9,2022,14
3,26,9,2022,38
3,27,9,2022,46
3,28,9,2022,1
3,29,9,2022,15
3,30,9,2022,43
3,31,9,2022,18
3,32,9,2022,26
3,33,9,2022,32
3,34,9,2022,37
3,35,9,2022,14
3,36,9,2022,13
3,37,9,2022,32
3,38,9,2022,5
3,39,9,2022,10
3,40,9,2022,45
3,41,9,2022,28
3,42,9,2022,35
3,43,9,2022,7
3,44,9,2022,30
3,45,9,2022,21
3,46,9,2022,42
3,47,9,2022,10
3,48,9,2022,39
3,49,9,2022,32
3,50,9,2022,16
4,1,9,2022,12
4,2,9,2022,50
4,3,9,2022,29
4,4,9,2022,13
4,5,9,2022,49
4,6,9,2022,21
4,7,9,2022,30
4,8,9,2022,6
4,9,9,2022,46
4,10,9,2022,30
4,11,9,2022,38
4,12,9,2022,29
4,13,9,2022,18
4,14,9,2022,17
4,15,9,2022,4
4,16,9,2022,27
4,17,9,2022,4
4,18,9,2022,12
4,19,9,2022,11
4,20,9,2022,50
4,21,9,2022,37
4,22,9,2022,26
4,23,9,2022,45
4,24,9,2022,49
4,25,9,2022,5
4,26,9,2022,40
4,27,9,2022,41
4,28,9,2022,38
4,29,9,2022,26
4,30,9,2022,8
4,31,9,2022,37
4,32,9,2022,14
4,33,9,2022,32
4,34,9,2022,1
4,35,9,2022,9
4,36,9,2022,41
4,37,9,2022,48
4,38,9,2022,34
4,39,9,2022,50
4,40,9,2022,38
4,41,9,2022,25
4,42,9,2022,41
4,43,9,2022,26
4,44,9,2022,44
4,45,9,2022,6
4,46,9,2022,19
4,47,9,2022,45
4,48,9,2022,49
4,49,9,2022,29
4,50,9,2022,23
5,1,9,2022,34
5,2,9,2022,23
5,3,9,2022,4
5,4,9,2022,38
5,5,9,2022,0
5,6,9,2022,19
5,7,9,2022,17
5,8,9,2022,31
5,9,9,2022,26
5,10,9,2022,1
5,11,9,2022,47
5,12,9,2022,23
5,13,9,2022,25
5,14,9,2022,48
5,15,9,2022,26
5,16,9,2022,45
5,17,9,2022,35
5,18,9,2022,19
5,19,9,2022,15
5,20,9,2022,45
5,21,9,2022,24
5,22,9,2022,19
5,23,9,2022,3
5,24,9,2022,14
5,25,9,2022,14
5,26,9,2022,44
5,27,9,2022,43
5,28,9,2022,15
5,29,9,2022,34
5,30,9,2022,8
5,31,9,2022,14
5,32,9,2022,1
5,33,9,2022,37
5,34,9,2022,48
5,35,9,2022,9
5,36,9,2022,23
5,37,9,2022,24
5,38,9,2022,10
5,39,9,2022,8
5,40,9,2022,45
5,41,9,2022,29
5,42,9,2022,9
5,43,9,2022,3
5,44,9,2022,24
5,45,9,2022,17
5,46,9,2022,29
5,47,9,2022,50
5,48,9,2022,22
5,49,9,2022,31
5,50,9,2022,9
6,1,9,2022,45
6,2,9,2022,28
6,3,9,2022,6
6,4,9,2022,46
6,5,9,2022,16
6,6,9,2022,43
6,7,9,2022,36
6,8,9,2022,10
6,9,9,2022,16
6,10,9,2022,18
6,11,9,2022,11
6,12,9,2022,41
6,13,9,2022,8
6,14,9,2022,42
6,15,9,2022,1
6,16,9,2022,6
6,17,9,2022,40
6,18,9,2022,39
6,19,9,2022,4
6,20,9,2022,17
6,21,9,2022,28
6,22,9,2022,11
6,23,9,2022,29
6,24,9,2022,23
6,25,9,2022,26
6,26,9,2022,9
6,27,9,2022,6
6,28,9,2022,32
6,29,9,2022,15
6,30,9,2022,22
6,31,9,2022,8
6,32,9,2022,25
6,33,9,2022,7
6,34,9,2022,30
6,35,9,2022,45
6,36,9,2022,8
6,37,9,2022,10
6,38,9,2022,19
6,39,9,2022,20
6,40,9,2022,11
6,41,9,2022,5
6,42,9,2022,30
6,43,9,2022,1
6,44,9,2022,3
6,45,9,2022,22
6,46,9,2022,2
6,47,9,2022,50
6,48,9,2022,7
6,49,9,2022,21
6,50,9,2022,3
7,1,9,2022,17
7,2,9,2022,9
7,3,9,2022,36
7,4,9,2022,24
7,5,9,2022,35
7,6,9,2022,20
7,7,9,2022,41
7,8,9,2022,0
7,9,9,2022,47
7,10,9,2022,49
7,11,9,2022,12
7,12,9,2022,50
7,13,9,2022,22
7,14,9,2022,32
7,15,9,2022,27
7,16,9,2022,9
7,17,9,2022,9
7,18,9,2022,45
7,19,9,2022,16
7,20,9,2022,43
7,21,9,2022,4
7,22,9,2022,40
7,23,9,2022,28
7,24,9,2022,18
7,25,9,2022,28
7,26,9,2022,20
7,27,9,2022,4
7,28,9,2022,38
7,29,9,2022,49
7,30,9,2022,39
7,31,9,2022,50
7,32,9,2022,11
7,33,9,2022,43
7,34,9,2022,46
7,35,9,2022,11
7,36,9,2022,9
7,37,9,2022,21
7,38,9,2022,19
7,39,9,2022,24
7,40,9,2022,25
7,41,9,2022,14
7,42,9,2022,34
7,43,9,2022,23
7,44,9,2022,48
7,45,9,2022,43
7,46,9,2022,19
7,47,9,2022,46
7,48,9,2022,24
7,49,9,2022,4
7,50,9,2022,10
8,1,9,2022,12
8,2,9,2022,10
8,3,9,2022,44
8,4,9,2022,26
8,5,9,2022,15
8,6,9,2022,34
8,7,9,2022,35
8,8,9,2022,36
8,9,9,2022,48
8,10,9,2022,44
8,11,9,2022,48
8,12,9,2022,16
8,13,9,2022,36
8,14,9,2022,41
8,15,9,2022,40
8,16,9,2022,2
8,17,9,2022,1
8,18,9,2022,45
8,19,9,2022,29
8,20,9,2022,29
8,21,9,2022,18
8,22,9,2022,0
8,23,9,2022,8
8,24,9,2022,23
8,25,9,2022,2
8,26,9,2022,42
8,27,9,2022,21
8,28,9,2022,17
8,29,9,2022,10
8,30,9,2022,24
8,31,9,2022,20
8,32,9,2022,14
8,33,9,2022,25
8,34,9,2022,3
8,35,9,2022,46
8,36,9,2022,43
8,37,9,2022,48
8,38,9,2022,43
8,39,9,2022,41
8,40,9,2022,4
8,41,9,2022,28
8,42,9,2022,35
8,43,9,2022,17
8,44,9,2022,15
8,45,9,2022,18
8,46,9,2022,8
8,47,9,2022,47
8,48,9,2022,41
8,49,9,2022,37
8,50,9,2022,40
9,1,9,2022,19
9,2,9,2022,8
9,3,9,2022,32
9,4,9,2022,37
9,5,9,2022,42
9,6,9,2022,21
9,7,9,2022,21
9,8,9,2022,16
9,9,9,2022,18
9,10,9,2022,3
9,11,9,2022,26
9,12,9,2022,31
9,13,9,2022,32
9,14,9,2022,47
9,15,9,2022,34
9,16,9,2022,37
9,17,9,2022,37
9,18,9,2022,19
9,19,9,2022,33
9,20,9,2022,14
9,21,9,2022,34
9,22,9,2022,25
9,23,9,2022,45
9,24,9,2022,49
9,25,9,2022,49
9,26,9,2022,1
9,27,9,2022,41
9,28,9,2022,21
9,29,9,2022,20
9,30,9,2022,2
9,31,9,2022,13
9,32,9,2022,7
9,33,9,2022,26
9,34,9,2022,32
9,35,9,2022,34
9,36,9,2022,8
9,37,9,2022,2
9,38,9,2022,9
9,39,9,2022,26
9,40,9,2022,3
9,41,9,2022,11
9,42,9,2022,2
9,43,9,2022,8
9,44,9,2022,49
9,45,9,2022,26
9,46,9,2022,21
9,47,9,2022,33
9,48,9,2022,45
9,49,9,2022,33
9,50,9,2022,13
10,1,9,2022,38
10,2,9,2022,37
10,3,9,2022,28
10,4,9,2022,4
10,5,9,2022,0
10,6,9,2022,34
10,7,9,2022,21
10,8,9,2022,21
10,9,9,2022,43
10,10,9,2022,26
10,11,9,2022,46
10,12,9,2022,10
10,13,9,2022,18
10,14,9,2022,16
10,15,9,2022,45
10,16,9,2022,33
10,17,9,2022,1
10,18,9,2022,39
10,19,9,2022,29
10,20,9,2022,31
10,21,9,2022,2
10,22,9,2022,15
10,23,9,2022,39
10,24,9,2022,11
10,25,9,2022,50
10,26,9,2022,20
10,27,9,2022,49
10,28,9,2022,22
10,29,9,2022,47
10,30,9,2022,14
10,31,9,2022,5
10,32,9,2022,47
10,33,9,2022,18
10,34,9,2022,44
10,35,9,2022,24
10,36,9,2022,41
10,37,9,2022,34
10,38,9,2022,3
10,39,9,2022,4
10,40,9,2022,22
10,41,9,2022,46
10,42,9,2022,25
10,43,9,2022,45
10,44,9,2022,23
10,45,9,2022,32
10,46,9,2022,48
10,47,9,2022,48
10,48,9,2022,20
10,49,9,2022,11
10,50,9,2022,48
11,1,9,2022,10
11,2,9,2022,20
11,3,9,2022,37
11,4,9,2022,47
11,5,9,2022,4
11,6,9,2022,16
11,7,9,2022,2
11,8,9,2022,9
11,9,9,2022,5
11,10,9,2022,45
11,11,9,2022,32
11,12,9,2022,44
11,13,9,2022,6
11,14,9,2022,12
11,15,9,2022,7
11,16,9,2022,29
11,17,9,2022,17
11,18,9,2022,25
11,19,9,2022,10
11,20,9,2022,10
11,21,9,2022,44
11,22,9,2022,40
11,23,9,2022,15
11,24,9,2022,29
11,25,9,2022,4
11,26,9,2022,25
11,27,9,2022,47
11,28,9,2022,34
11,29,9,2022,30
11,30,9,2022,26
11,31,9,2022,36
11,32,9,2022,39
11,33,9,2022,6
11,34,9,2022,39
11,35,9,2022,45
11,36,9,2022,34
11,37,9,2022,26
11,38,9,2022,25
11,39,9,2022,40
11,40,9,2022,46
11,41,9,2022,39
11,42,9,2022,3
11,43,9,2022,45
11,44,9,2022,2
11,45,9,2022,0
11,46,9,2022,33
11,47,9,2022,37
11,48,9,2022,38
11,49,9,2022,14
11,50,9,2022,30
12,1,9,2022,8
12,2,9,2022,30
12,3,9,2022,15
12,4,9,2022,36
12,5,9,2022,22
12,6,9,2022,21
12,7,9,2022,17
12,8,9,2022,45
12,9,9,2022,31
12,10,9,2022,42
12,11,9,2022,22
12,12,9,2022,17
12,13,9,2022,49
12,14,9,2022,36
12,15,9,2022,46
12,16,9,2022,21
12,17,9,2022,47
12,18,9,2022,5
12,19,9,2022,43
12,20,9,2022,13
12,21,9,2022,15
12,22,9,2022,41
12,23,9,2022,50
12,24,9,2022,10
12,25,9,2022,28
12,26,9,2022,22
12,27,9,2022,25
12,28,9,2022,17
12,29,9,2022,27
12,30,9,2022,26
12,31,9,2022,29
12,32,9,2022,48
12,33,9,2022,12
12,34,9,2022,33
12,35,9,2022,46
12,36,9,2022,15
12,37,9,2022,49
12,38,9,2022,18
12,39,9,2022,20
12,40,9,2022,45
12,41,9,2022,33
12,42,9,2022,25
12,43,9,2022,24
12,44,9,2022,32
12,45,9,2022,9
12,46,9,2022,17
12,47,9,2022,6
12,48,9,2022,0
12,49,9,2022,47
12,50,9,2022,9
13,1,9,2022,32
13,2,9,2022,37
13,3,9,2022,32
13,4,9,2022,16
13,5,9,2022,19
13,6,9,2022,8
13,7,9,2022,8
13,8,9,2022,20
13,9,9,2022,31
13,10,9,2022,12
13,11,9,2022,37
13,12,9,2022,6
13,13,9,2022,3
13,14,9,2022,21
13,15,9,2022,20
13,16,9,2022,49
13,17,9,2022,13
13,18,9,2022,1
13,19,9,2022,9
13,20,9,2022,35
13,21,9,2022,34
13,22,9,2022,20
13,23,9,2022,10
13,24,9,2022,12
13,25,9,2022,0
13,26,9,2022,48
13,27,9,2022,42
13,28,9,2022,1
13,29,9,2022,45
13,30,9,2022,33
13,31,9,2022,38
13,32,9,2022,15
13,33,9,2022,49
13,34,9,2022,1
13,35,9,2022,38
13,36,9,2022,2
13,37,9,2022,38
13,38,9,2022,30
13,39,9,2022,15
13,40,9,2022,15
13,41,9,2022,4
13,42,9,2022,10
13,43,9,2022,16
13,44,9,2022,3
13,45,9,2022,49
13,46,9,2022,14
13,47,9,2022,44
13,48,9,2022,7
13,49,9,2022,10
13,50,9,2022,35
14,1,9,2022,38
14,2,9,2022,15
14,3,9,2022,24
14,4,9,2022,9
14,5,9,2022,14
14,6,9,2022,38
14,7,9,2022,47
14,8,9,2022,39
14,9,9,2022,37
14,10,9,2022,32
14,11,9,2022,8
14,12,9,2022,23
14,13,9,2022,37
14,14,9,2022,41
14,15,9,2022,34
14,16,9,2022,3
14,17,9,2022,29
14,18,9,2022,20
14,19,9,2022,0
14,20,9,2022,6
14,21,9,2022,45
14,22,9,2022,45
14,23,9,2022,35
14,24,9,2022,17
14,25,9,2022,15
14,26,9,2022,39
14,27,9,2022,46
14,28,9,2022,35
14,29,9,2022,16
14,30,9,2022,5
14,31,9,2022,24
14,32,9,2022,6
14,33,9,2022,4
14,34,9,2022,26
14,35,9,2022,15
14,36,9,2022,50
14,37,9,2022,36
14,38,9,2022,11
14,39,9,2022,32
14,40,9,2022,22
14,41,9,2022,8
14,42,9,2022,27
14,43,9,2022,12
14,44,9,2022,44
14,45,9,2022,7
14,46,9,2022,49
14,47,9,2022,47
14,48,9,2022,16
14,49,9,2022,4
14,50,9,2022,27
15,1,9,2022,48
15,2,9,2022,34
15,3,9,2022,14
15,4,9,2022,16
15,5,9,2022,49
15,6,9,2022,12
15,7,9,2022,5
15,8,9,2022,18
15,9,9,2022,18
15,10,9,2022,39
15,11,9,2022,46
15,12,9,2022,50
15,13,9,2022,37
15,14,9,2022,44
15,15,9,2022,35
15,16,9,2022,26
15,17,9,2022,27
15,18,9,2022,0
15,19,9,2022,5
15,20,9,2022,40
15,21,9,2022,19
15,22,9,2022,8
15,23,9,2022,14
15,24,9,2022,24
15,25,9,2022,8
15,26,9,2022,17
15,27,9,2022,23
15,28,9,2022,11
15,29,9,2022,20
15,30,9,2022,20
15,31,9,2022,39
15,32,9,2022,24
15,33,9,2022,16
15,34,9,2022,33
15,35,9,2022,42
15,36,9,2022,46
15,37,9,2022,22
15,38,9,2022,39
15,39,9,2022,25
15,40,9,2022,45
15,41,9,2022,30
15,42,9,2022,25
15,43,9,2022,9
15,44,9,2022,22
15,45,9,2022,16
15,46,9,2022,20
15,47,9,2022,4
15,48,9,2022,33
15,49,9,2022,19
15,50,9,2022,1
16,1,9,2022,11
16,2,9,2022,0
16,3,9,2022,35
16,4,9,2022,8
16,5,9,2022,16
16,6,9,2022,4
16,7,9,2022,22
16,8,9,2022,48
16,9,9,2022,25
16,10,9,2022,7
16,11,9,2022,38
16,12,9,2022,19
16,13,9,2022,49
16,14,9,2022,21
16,15,9,2022,7
16,16,9,2022,32
16,17,9,2022,40
16,18,9,2022,30
16,19,9,2022,0
16,20,9,2022,23
16,21,9,2022,12
16,22,9,2022,28
16,23,9,2022,6
16,24,9,2022,42
16,25,9,2022,44
16,26,9,2022,39
16,27,9,2022,9
16,28,9,2022,42
16,29,9,2022,45
16,30,9,2022,13
16,31,9,2022,34
16,32,9,2022,7
16,33,9,2022,23
16,34,9,2022,20
16,35,9,2022,44
16,36,9,2022,45
16,37,9,2022,5
16,38,9,2022,11
16,39,9,2022,18
16,40,9,2022,22
16,41,9,2022,44
16,42,9,2022,31
16,43,9,2022,49
16,44,9,2022,41
16,45,9,2022,37
16,46,9,2022,13
16,47,9,2022,35
16,48,9,2022,34
16,49,9,2022,32
16,50,9,2022,14
17,1,9,2022,2
17,2,9,2022,38
17,3,9,2022,32
17,4,9,2022,18
17,5,9,2022,47
17,6,9,2022,33
17,7,9,2022,28
17,8,9,2022,18
17,9,9,2022,31
17,10,9,2022,36
17,11,9,2022,18
17,12,9,2022,45
17,13,9,2022,27
17,14,9,2022,29
17,15,9,2022,34
17,16,9,2022,41
17,17,9,2022,47
17,18,9,2022,11
17,19,9,2022,30
17,20,9,2022,15
17,21,9,2022,42
17,22,9,2022,42
17,23,9,2022,25
17,24,9,2022,3
17,25,9,2022,42
17,26,9,2022,41
17,27,9,2022,5
17,28,9,2022,34
17,29,9,2022,19
17,30,9,2022,49
17,31,9,2022,29
17,32,9,2022,41
17,33,9,2022,15
17,34,9,2022,9
17,35,9,2022,45
17,36,9,2022,26
17,37,9,2022,19
17,38,9,2022,3
17,39,9,2022,13
17,40,9,2022,9
17,41,9,2022,47
17,42,9,2022,23
17,43,9,2022,37
17,44,9,2022,44
17,45,9,2022,50
17,46,9,2022,44
17,47,9,2022,14
17,48,9,2022,3
17,49,9,2022,27
17,50,9,2022,0
18,1,9,2022,24
18,2,9,2022,45
18,3,9,2022,29
18,4,9,2022,27
18,5,9,2022,36
18,6,9,2022,35
18,7,9,2022,9
18,8,9,2022,49
18,9,9,2022,4
18,10,9,2022,15
18,11,9,2022,19
18,12,9,2022,1
18,13,9,2022,25
18,14,9,2022,44
18,15,9,2022,15
18,16,9,2022,46
18,17,9,2022,42
18,18,9,2022,43
18,19,9,2022,35
18,20,9,2022,39
18,21,9,2022,31
18,22,9,2022,12
18,23,9,2022,0
18,24,9,2022,48
18,25,9,2022,5
18,26,9,2022,24
18,27,9,2022,37
18,28,9,2022,2
18,29,9,2022,30
18,30,9,2022,2
18,31,9,2022,8
18,32,9,2022,22
18,33,9,2022,47
18,34,9,2022,15
18,35,9,2022,44
18,36,9,2022,4
18,37,9,2022,35
18,38,9,2022,12
18,39,9,2022,48
18,40,9,2022,34
18,41,9,2022,17
18,42,9,2022,33
18,43,9,2022,33
18,44,9,2022,34
18,45,9,2022,32
18,46,9,2022,45
18,47,9,2022,48
18,48,9,2022,48
18,49,9,2022,46
18,50,9,2022,40
19,1,9,2022,48
19,2,9,2022,30
19,3,9,2022,37
19,4,9,2022,14
19,5,9,2022,4
19,6,9,2022,27
19,7,9,2022,20
19,8,9,2022,35
19,9,9,2022,27
19,10,9,2022,32
19,11,9,2022,6
19,12,9,2022,41
19,13,9,2022,26
19,14,9,2022,27
19,15,9,2022,1
19,16,9,2022,18
19,17,9,2022,30
19,18,9,2022,23
19,19,9,2022,21
19,20,9,2022,31
19,21,9,2022,19
19,22,9,2022,27
19,23,9,2022,18
19,24,9,2022,36
19,25,9,2022,4
19,26,9,2022,45
19,27,9,2022,17
19,28,9,2022,31
19,29,9,2022,30
19,30,9,2022,23
19,31,9,2022,25
19,32,9,2022,27
19,33,9,2022,49
19,34,9,2022,29
19,35,9,2022,3
19,36,9,2022,19
19,37,9,2022,29
19,38,9,2022,40
19,39,9,2022,42
19,40,9,2022,23
19,41,9,2022,43
19,42,9,2022,30
19,43,9,2022,13
19,44,9,2022,5
19,45,9,2022,25
19,46,9,2022,0
19,47,9,2022,36
19,48,9,2022,2
19,49,9,2022,40
19,50,9,2022,8
20,1,9,2022,40
20,2,9,2022,26
20,3,9,2022,6
20,4,9,2022,30
20,5,9,2022,36
20,6,9,2022,47
20,7,9,2022,48
20,8,9,2022,4
20,9,9,2022,17
20,10,9,2022,1
20,11,9,2022,13
20,12,9,2022,36
20,13,9,2022,22
20,14,9,2022,4
20,15,9,2022,13
20,16,9,2022,26
20,17,9,2022,46
20,18,9,2022,37
20,19,9,2022,22
20,20,9,2022,29
20,21,9,2022,16
20,22,9,2022,46
20,23,9,2022,45
20,24,9,2022,17
20,25,9,2022,26
20,26,9,2022,36
20,27,9,2022,49
20,28,9,2022,4
20,29,9,2022,7
20,30,9,2022,1
20,31,9,2022,32
20,32,9,2022,35
20,33,9,2022,33
20,34,9,2022,23
20,35,9,2022,8
20,36,9,2022,16
20,37,9,2022,5
20,38,9,2022,7
20,39,9,2022,14
20,40,9,2022,48
20,41,9,2022,5
20,42,9,2022,5
20,43,9,2022,45
20,44,9,2022,16
20,45,9,2022,21
20,46,9,2022,9
20,47,9,2022,14
20,48,9,2022,49
20,49,9,2022,21
20,50,9,2022,39
21,1,9,2022,1
21,2,9,2022,39
21,3,9,2022,0
21,4,9,2022,43
21,5,9,2022,38
21,6,9,2022,21
21,7,9,2022,2
21,8,9,2022,37
21,9,9,2022,2
21,10,9,2022,17
21,11,9,2022,45
21,12,9,2022,41
21,13,9,2022,17
21,14,9,2022,4
21,15,9,2022,13
21,16,9,2022,13
21,17,9,2022,36
21,18,9,2022,4
